id,sex_cat_sen,age_sen,race_cat_sen,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree_cat,went_to_jail_cat,days_jail,predict_feat,age_sen_cat,training
693,Male,52,Caucasian,0,0,0,6,F,False,2,0,45_to_65,1
6564,Male,34,Caucasian,0,0,0,0,F,False,1,0,25_to_45,1
8619,Male,28,Caucasian,0,0,0,0,F,False,1,0,25_to_45,1
4825,Male,22,African-American,0,0,0,0,M,True,1,0,18_to_25,1
7815,Female,42,Caucasian,0,0,0,4,M,True,1,0,25_to_45,1
331,Male,37,Caucasian,0,0,0,4,F,True,2,0,25_to_45,1
1351,Male,26,African-American,0,0,0,9,F,True,12,0,25_to_45,1
3178,Male,22,Caucasian,0,0,2,5,F,True,5,1,18_to_25,1
2460,Male,58,Caucasian,0,0,0,3,F,True,16,0,45_to_65,1
1014,Male,21,African-American,0,0,0,0,F,False,1,0,18_to_25,1
7296,Male,57,Other,0,0,0,0,M,False,1,0,45_to_65,1
673,Male,28,Hispanic,0,0,0,2,M,True,2,0,25_to_45,1
7127,Male,25,Other,0,0,0,2,M,False,65,0,25_to_45,1
10079,Female,31,Hispanic,0,0,0,2,F,True,2,0,25_to_45,1
8863,Male,31,Hispanic,0,0,0,5,F,True,38,0,25_to_45,1
6491,Female,43,Caucasian,0,0,0,0,M,True,1,0,25_to_45,1
1225,Male,24,African-American,0,0,0,1,F,True,1,0,18_to_25,1
7660,Male,23,African-American,0,0,0,0,F,False,2,0,18_to_25,1
10575,Male,31,Caucasian,0,0,0,6,F,False,4,0,25_to_45,1
4907,Male,31,African-American,2,1,1,16,F,False,53,1,25_to_45,1
7253,Male,26,African-American,0,0,1,7,M,True,4,1,25_to_45,1
6080,Male,25,African-American,0,0,0,1,M,True,2,0,25_to_45,1
1109,Male,45,African-American,0,0,0,0,F,True,3,0,45_to_65,1
1971,Male,44,African-American,0,0,0,2,F,False,3,0,25_to_45,1
569,Female,24,African-American,0,0,0,0,F,False,2,0,18_to_25,1
10427,Male,56,Caucasian,0,0,0,1,F,False,36,0,45_to_65,1
7595,Female,55,Hispanic,0,0,0,0,M,False,1,0,45_to_65,1
2132,Male,48,Other,0,0,0,4,F,True,5,0,45_to_65,1
8458,Male,45,Caucasian,0,0,0,2,F,False,8,0,45_to_65,1
5717,Male,33,African-American,0,0,0,1,M,False,2,0,25_to_45,1
7968,Male,41,African-American,0,0,0,14,F,True,1,0,25_to_45,1
2108,Male,21,Hispanic,0,0,0,0,F,False,1,0,18_to_25,1
6976,Male,26,Caucasian,0,0,0,0,M,False,3,0,25_to_45,1
9239,Male,23,African-American,0,0,0,1,F,True,4,0,18_to_25,1
2817,Male,27,Caucasian,0,0,0,1,F,False,2,1,25_to_45,1
3828,Male,44,Caucasian,0,0,0,8,F,True,3,0,25_to_45,1
5828,Male,39,African-American,0,0,0,7,F,True,1,1,25_to_45,1
1044,Male,36,African-American,0,1,0,4,M,False,3,0,25_to_45,1
10022,Male,31,African-American,0,1,0,6,M,True,49,0,25_to_45,1
9562,Male,39,African-American,0,0,0,3,M,True,39,0,25_to_45,1
6621,Male,27,Hispanic,0,0,0,0,F,True,1,0,25_to_45,1
3250,Male,52,Caucasian,0,0,0,2,F,False,2,0,45_to_65,1
5833,Male,47,Caucasian,0,0,0,3,F,False,3,0,45_to_65,1
7293,Male,34,African-American,0,6,1,19,M,False,2,1,25_to_45,1
8826,Male,54,African-American,0,0,0,13,F,False,0,0,45_to_65,1
9894,Female,34,Caucasian,0,0,0,10,F,True,14,1,25_to_45,1
5666,Male,39,Caucasian,0,0,0,3,F,True,3,0,25_to_45,1
1009,Male,52,Hispanic,0,0,0,0,F,False,2,0,45_to_65,1
8268,Male,36,Caucasian,0,0,0,5,F,False,4,0,25_to_45,1
3713,Male,25,African-American,0,0,0,1,F,False,29,0,25_to_45,1
9296,Female,26,African-American,0,0,0,4,F,False,1,1,25_to_45,1
8859,Female,29,African-American,0,0,0,0,F,True,2,0,25_to_45,1
2698,Female,60,Caucasian,0,0,0,0,F,False,2,0,45_to_65,1
2430,Male,54,African-American,0,0,0,8,F,True,0,0,45_to_65,1
2992,Female,42,African-American,0,0,0,0,F,False,1,0,25_to_45,1
6149,Male,20,African-American,0,0,2,0,F,True,1,0,18_to_25,1
4250,Female,27,African-American,0,0,0,0,F,False,1,0,25_to_45,1
8908,Male,38,African-American,0,0,0,5,M,False,6,0,25_to_45,1
10056,Male,31,Other,0,1,0,5,M,False,2,0,25_to_45,1
10563,Male,61,African-American,0,0,0,11,F,False,2,0,45_to_65,1
8169,Male,25,African-American,0,0,0,0,M,False,2,0,25_to_45,1
8719,Male,51,Caucasian,0,0,0,4,F,False,2,0,45_to_65,1
10446,Male,23,African-American,0,0,0,0,F,False,1,0,18_to_25,1
5205,Male,24,Caucasian,0,0,0,8,F,False,38,1,18_to_25,1
1233,Male,26,Caucasian,0,0,0,8,F,False,3,0,25_to_45,1
3190,Male,24,African-American,0,0,1,0,F,False,0,0,18_to_25,1
5500,Male,72,Caucasian,0,0,0,7,F,False,0,0,65_and_over,1
4063,Male,28,Caucasian,0,0,0,4,F,True,4,0,25_to_45,1
2401,Male,29,African-American,0,0,0,2,M,False,1,0,25_to_45,1
1660,Male,27,African-American,0,0,1,9,F,False,800,1,25_to_45,1
6296,Male,31,African-American,0,0,0,1,M,False,1,0,25_to_45,1
10404,Male,30,Hispanic,0,0,0,0,M,False,2,0,25_to_45,1
10139,Female,31,African-American,0,0,0,1,F,True,34,0,25_to_45,1
818,Male,25,Caucasian,0,0,0,0,F,False,1,0,25_to_45,1
9584,Female,52,African-American,0,0,0,0,F,False,1,0,45_to_65,1
8112,Female,55,African-American,0,0,0,1,M,False,3,0,45_to_65,1
45,Male,55,Caucasian,0,0,0,0,F,False,3,0,45_to_65,1
4134,Male,51,African-American,0,0,0,8,M,True,1,0,45_to_65,1
7640,Male,37,Caucasian,0,0,0,1,F,False,9,0,25_to_45,1
5506,Male,24,Caucasian,0,0,0,3,F,False,8,0,18_to_25,1
4260,Male,26,African-American,0,1,0,5,M,False,2,0,25_to_45,1
8137,Male,34,African-American,0,0,0,1,F,False,24,0,25_to_45,1
1181,Female,35,African-American,0,0,0,4,F,False,3,0,25_to_45,1
7258,Male,26,African-American,0,0,0,8,F,True,2,0,25_to_45,1
5171,Male,33,Caucasian,0,0,0,0,F,False,1,0,25_to_45,1
9018,Male,31,African-American,1,0,0,5,M,False,1,1,25_to_45,1
3019,Male,50,Caucasian,0,0,0,0,M,False,15,0,45_to_65,1
901,Male,27,African-American,0,0,0,0,M,False,2,0,25_to_45,1
4108,Male,41,African-American,0,0,0,25,F,True,186,1,25_to_45,1
7045,Male,26,Caucasian,0,0,0,7,F,True,1,0,25_to_45,1
220,Female,20,African-American,1,0,0,1,F,False,3,1,18_to_25,1
3204,Male,21,Other,1,0,0,1,F,False,0,0,18_to_25,1
4721,Male,23,African-American,0,0,0,2,F,True,23,0,18_to_25,1
10980,Male,28,African-American,0,0,0,1,F,False,1,0,25_to_45,1
3137,Male,48,Caucasian,0,0,0,2,M,True,5,1,45_to_65,1
6443,Male,28,Caucasian,0,0,0,5,F,False,1,0,25_to_45,1
216,Male,59,Caucasian,0,0,0,1,F,True,1,0,45_to_65,1
299,Male,50,Caucasian,0,0,0,1,F,False,2,0,45_to_65,1
10628,Male,30,Other,0,0,0,1,M,True,1,0,25_to_45,1
9753,Male,31,Other,0,0,0,1,M,False,1,0,25_to_45,1
3629,Male,21,African-American,0,0,0,0,F,True,2,0,18_to_25,1
5142,Female,50,African-American,0,0,0,4,F,False,14,0,45_to_65,1
510,Male,51,Hispanic,0,0,0,1,M,False,2,0,45_to_65,1
1162,Male,26,African-American,0,0,1,5,F,False,23,0,25_to_45,1
7187,Male,36,African-American,0,0,1,16,M,True,2,1,25_to_45,1
5907,Male,40,African-American,0,0,0,13,F,False,2,1,25_to_45,1
3417,Male,28,Caucasian,0,0,0,3,F,False,2,0,25_to_45,1
5043,Male,23,Caucasian,0,0,1,0,F,True,19,1,18_to_25,1
9983,Male,22,African-American,0,0,0,3,F,False,9,0,18_to_25,1
858,Female,30,African-American,0,0,0,0,M,False,2,0,25_to_45,1
4750,Male,30,Caucasian,0,0,0,4,F,False,4,0,25_to_45,1
3761,Male,42,African-American,0,0,0,7,F,True,2,0,25_to_45,1
8040,Male,25,African-American,0,0,0,0,F,False,35,0,25_to_45,1
2196,Male,49,African-American,0,0,0,4,M,False,36,0,45_to_65,1
3331,Male,26,African-American,0,0,0,3,F,False,34,1,25_to_45,1
3058,Male,26,African-American,0,0,0,0,M,True,1,0,25_to_45,1
4932,Male,47,African-American,0,0,0,3,F,False,40,1,45_to_65,1
1556,Male,27,African-American,2,1,0,5,F,True,204,0,25_to_45,1
726,Male,34,Caucasian,0,0,0,4,F,False,2,0,25_to_45,1
362,Male,28,African-American,0,0,0,25,F,False,26,1,25_to_45,1
9058,Male,24,Caucasian,0,0,0,8,F,True,1,0,18_to_25,1
3023,Male,30,African-American,0,1,0,14,F,False,3,1,25_to_45,1
8471,Male,23,African-American,0,0,0,2,F,True,2,0,18_to_25,1
5818,Male,23,African-American,0,0,0,0,F,False,3,0,18_to_25,1
4857,Female,31,African-American,0,0,0,0,F,False,1,0,25_to_45,1
4910,Male,24,Caucasian,0,0,0,0,M,True,0,0,18_to_25,1
10828,Male,65,Hispanic,0,0,0,2,M,False,2,0,65_and_over,1
9461,Male,36,Hispanic,0,0,0,1,M,False,1,0,25_to_45,1
10429,Male,27,Other,0,0,0,2,M,True,2,0,25_to_45,1
7745,Male,34,Caucasian,0,0,0,1,F,False,52,0,25_to_45,1
526,Female,21,Caucasian,0,0,2,0,F,False,1,0,18_to_25,1
8023,Male,41,African-American,0,0,0,7,M,True,2,0,25_to_45,1
8326,Male,26,Caucasian,0,0,0,10,F,False,2,0,25_to_45,1
2602,Male,47,African-American,0,0,0,6,F,False,6,0,45_to_65,1
7238,Female,53,Caucasian,0,0,0,0,M,False,1,0,45_to_65,1
3335,Female,30,Hispanic,0,0,0,0,M,True,2,0,25_to_45,1
5711,Male,52,Caucasian,0,0,0,2,F,True,5,1,45_to_65,1
7515,Male,23,African-American,0,0,1,1,F,False,10,1,18_to_25,1
1145,Male,22,African-American,0,0,0,2,F,True,2,0,18_to_25,1
1806,Female,33,Caucasian,0,0,0,2,F,True,44,0,25_to_45,1
3131,Male,40,Hispanic,0,0,0,8,F,True,1,0,25_to_45,1
1149,Male,35,Hispanic,0,0,0,5,F,False,0,0,25_to_45,1
4524,Male,20,Caucasian,0,0,2,0,F,False,1,0,18_to_25,1
4026,Female,40,Hispanic,0,0,0,7,F,False,7,0,25_to_45,1
6862,Male,31,African-American,0,0,0,5,F,False,3,0,25_to_45,1
2334,Male,36,Hispanic,0,0,0,1,F,False,107,0,25_to_45,1
1016,Male,30,Other,0,0,0,4,M,True,1,1,25_to_45,1
9429,Male,22,Hispanic,0,0,0,2,F,True,32,0,18_to_25,1
1320,Male,46,Other,0,0,0,0,F,False,6,0,45_to_65,1
1208,Male,48,Caucasian,0,0,0,2,M,False,0,0,45_to_65,1
7490,Female,31,African-American,0,0,0,1,M,False,1,0,25_to_45,1
5309,Female,25,Caucasian,0,0,0,0,M,False,3,0,25_to_45,1
3854,Male,22,African-American,0,0,0,1,F,True,16,0,18_to_25,1
3702,Male,46,Caucasian,0,0,0,5,F,True,0,1,45_to_65,1
3671,Male,34,Caucasian,0,0,0,0,M,False,1,0,25_to_45,1
9335,Male,61,African-American,0,0,0,8,F,True,1,0,45_to_65,1
3661,Male,58,African-American,0,0,0,16,F,True,69,0,45_to_65,1
9484,Female,41,Caucasian,0,0,0,1,M,False,30,0,25_to_45,1
8312,Male,30,African-American,0,0,0,0,F,False,1,0,25_to_45,1
3332,Male,51,African-American,0,0,0,1,F,False,8,0,45_to_65,1
2578,Male,63,Other,0,0,0,23,F,True,3,0,45_to_65,1
4675,Male,49,Other,0,0,0,7,F,True,13,0,45_to_65,1
1747,Male,31,Caucasian,0,0,0,3,M,False,33,0,25_to_45,1
434,Male,19,African-American,0,0,0,1,F,True,49,0,18_to_25,1
3699,Male,42,Caucasian,0,0,0,1,F,False,293,0,25_to_45,1
1590,Male,43,African-American,0,0,0,0,M,False,2,0,25_to_45,1
9175,Male,43,Hispanic,0,0,0,1,M,False,1,0,25_to_45,1
2752,Male,55,Caucasian,0,0,0,0,M,False,11,0,45_to_65,1
2471,Male,45,Hispanic,0,0,0,4,F,False,0,0,45_to_65,1
2546,Male,64,African-American,0,0,0,0,F,False,5,0,45_to_65,1
10223,Male,37,African-American,0,0,0,0,M,False,1,0,25_to_45,1
9493,Male,31,African-American,0,0,0,0,F,False,9,0,25_to_45,1
7098,Male,20,African-American,0,0,0,3,F,True,22,0,18_to_25,1
5729,Male,21,Caucasian,0,1,0,4,M,True,34,0,18_to_25,1
6730,Female,31,African-American,0,0,0,0,M,False,3,0,25_to_45,1
16,Female,37,Caucasian,0,0,0,0,M,False,1,0,25_to_45,1
7545,Male,24,Caucasian,0,0,2,3,F,False,1,0,18_to_25,1
2314,Male,56,African-American,0,0,0,3,M,False,50,0,45_to_65,1
1952,Male,21,African-American,0,0,0,0,M,False,1,0,18_to_25,1
5063,Female,21,African-American,0,0,0,1,M,False,0,0,18_to_25,1
7607,Female,23,African-American,0,0,0,1,F,False,1,0,18_to_25,1
8534,Female,44,Caucasian,0,0,0,10,F,True,6,0,25_to_45,1
4468,Male,60,Hispanic,0,0,0,4,F,False,7,0,45_to_65,1
8589,Male,30,Caucasian,0,0,0,0,F,False,1,0,25_to_45,1
4117,Female,48,Caucasian,0,0,0,1,M,False,1,0,45_to_65,1
10611,Male,54,Caucasian,0,0,0,1,F,True,101,0,45_to_65,1
7480,Male,41,Caucasian,0,0,0,2,F,False,43,0,25_to_45,1
6665,Female,24,African-American,0,0,0,3,F,False,1,1,18_to_25,1
5806,Male,32,Caucasian,0,0,0,0,F,False,1,0,25_to_45,1
5942,Male,26,Caucasian,0,0,0,1,F,True,4,0,25_to_45,1
1439,Male,20,Caucasian,0,0,0,0,F,False,2,0,18_to_25,1
8406,Male,30,Caucasian,0,0,0,5,F,True,3,1,25_to_45,1
524,Male,27,Hispanic,0,0,0,0,M,False,3,1,25_to_45,1
2901,Male,26,African-American,0,0,0,6,F,True,19,1,25_to_45,1
5563,Male,33,Caucasian,0,0,0,0,F,True,1,0,25_to_45,1
5971,Male,47,Caucasian,0,0,0,3,F,False,14,0,45_to_65,1
1910,Male,51,Caucasian,0,0,0,3,F,True,2,0,45_to_65,1
6446,Male,31,Caucasian,0,0,0,0,M,True,1,0,25_to_45,1
3318,Male,48,Caucasian,0,0,0,9,F,False,2,0,45_to_65,1
1464,Female,24,Hispanic,0,0,0,2,F,True,1,0,18_to_25,1
38,Female,36,Caucasian,0,0,0,3,F,False,1,0,25_to_45,1
5219,Female,56,Caucasian,0,0,0,10,F,True,42,0,45_to_65,1
5583,Male,37,African-American,0,0,0,11,M,True,1,0,25_to_45,1
3225,Male,20,African-American,0,0,0,0,F,True,1,1,18_to_25,1
2507,Male,28,African-American,0,0,0,5,M,False,2,0,25_to_45,1
7865,Male,47,African-American,0,0,0,12,F,True,98,0,45_to_65,1
2616,Male,23,Hispanic,0,0,0,2,F,False,1,0,18_to_25,1
9972,Male,24,African-American,0,0,0,0,M,False,1,0,18_to_25,1
3693,Male,24,African-American,0,0,0,0,M,False,2,0,18_to_25,1
3236,Male,29,African-American,0,0,0,12,F,False,6,1,25_to_45,1
3164,Male,27,African-American,0,2,1,13,F,True,15,0,25_to_45,1
6436,Male,31,Hispanic,0,0,0,0,M,False,2,0,25_to_45,1
7322,Male,20,Other,0,0,0,0,F,False,2,0,18_to_25,1
4473,Male,30,African-American,0,0,0,0,M,True,1,0,25_to_45,1
3969,Male,21,African-American,1,0,0,1,F,True,2,1,18_to_25,1
5475,Male,26,African-American,0,0,0,0,M,False,2,0,25_to_45,1
697,Male,55,African-American,0,0,0,5,F,False,119,0,45_to_65,1
4627,Male,69,Caucasian,0,0,0,0,M,True,1,0,65_and_over,1
2764,Male,39,Caucasian,0,0,0,2,M,False,0,0,25_to_45,1
8731,Male,39,Caucasian,0,0,0,0,F,True,3,0,25_to_45,1
2575,Female,34,Caucasian,0,0,0,1,F,True,13,0,25_to_45,1
6236,Male,33,Asian,0,0,0,0,M,False,1,0,25_to_45,1
6292,Male,56,African-American,0,0,0,3,M,False,15,0,45_to_65,1
10462,Female,34,Caucasian,0,0,0,0,F,False,2,0,25_to_45,1
2789,Male,21,Hispanic,0,0,0,0,M,True,54,0,18_to_25,1
10007,Male,20,African-American,0,0,0,0,F,False,1,0,18_to_25,1
5765,Male,51,African-American,1,0,1,19,F,False,14,1,45_to_65,1
5697,Female,22,African-American,0,0,0,0,M,False,2,0,18_to_25,1
9951,Male,26,Caucasian,0,0,0,2,F,False,4,0,25_to_45,1
8930,Male,32,African-American,0,1,0,13,M,True,1,1,25_to_45,1
6926,Male,31,Caucasian,0,0,0,1,F,True,40,0,25_to_45,1
8981,Male,22,Caucasian,0,0,0,2,M,True,1,0,18_to_25,1
500,Female,21,African-American,0,0,0,0,F,True,2,1,18_to_25,1
8240,Female,36,African-American,0,0,0,1,M,False,2,0,25_to_45,1
4553,Male,34,Hispanic,0,0,0,2,M,True,1,0,25_to_45,1
5990,Male,21,Hispanic,1,0,0,1,F,True,528,1,18_to_25,1
2283,Male,25,African-American,0,0,0,8,M,True,2,1,25_to_45,1
10061,Male,34,African-American,0,0,0,0,F,False,2,0,25_to_45,1
9864,Male,29,African-American,0,0,0,1,M,False,1,0,25_to_45,1
1541,Male,31,African-American,0,0,0,0,F,False,1,1,25_to_45,1
206,Female,29,Caucasian,0,1,0,10,F,True,8,0,25_to_45,1
5113,Male,21,African-American,0,0,0,0,F,True,2,0,18_to_25,1
9372,Male,21,African-American,1,0,1,2,F,False,37,1,18_to_25,1
5247,Male,24,African-American,0,0,0,1,F,False,58,0,18_to_25,1
6337,Male,51,African-American,0,0,0,14,F,False,8,0,45_to_65,1
6996,Female,21,African-American,0,0,0,0,M,False,1,0,18_to_25,1
1668,Male,37,African-American,2,0,0,18,M,False,2,1,25_to_45,1
781,Male,48,Other,0,0,0,12,F,False,2,0,45_to_65,1
183,Male,31,Caucasian,0,0,0,13,F,False,472,1,25_to_45,1
2294,Male,23,Caucasian,0,0,0,0,F,False,1,0,18_to_25,1
4726,Female,58,Other,0,0,0,0,F,False,2,0,45_to_65,1
8621,Male,34,African-American,0,0,0,1,F,False,2,0,25_to_45,1
5489,Male,24,African-American,0,0,0,7,F,True,69,1,18_to_25,1
6175,Male,26,African-American,0,0,0,2,F,False,38,0,25_to_45,1
5432,Male,56,Caucasian,0,0,0,9,M,True,20,0,45_to_65,1
8278,Male,53,African-American,0,0,0,3,F,False,6,0,45_to_65,1
1873,Female,30,Caucasian,0,0,0,1,F,False,42,0,25_to_45,1
2326,Male,32,African-American,0,0,0,12,F,True,2,1,25_to_45,1
9088,Male,45,Caucasian,0,0,0,2,F,False,0,0,45_to_65,1
8696,Male,35,Caucasian,0,0,0,4,F,False,170,0,25_to_45,1
5614,Male,33,African-American,0,0,0,2,F,True,1,1,25_to_45,1
4613,Female,32,African-American,0,0,0,2,F,False,78,0,25_to_45,1
3847,Male,22,African-American,1,0,0,2,F,True,2,0,18_to_25,1
9513,Male,43,African-American,0,0,0,2,F,False,1,0,25_to_45,1
5428,Male,25,Caucasian,0,0,0,5,F,True,102,0,25_to_45,1
738,Male,21,Caucasian,0,0,4,2,M,False,9,1,18_to_25,1
6147,Male,22,African-American,0,0,0,0,F,True,1,0,18_to_25,1
2429,Male,29,Caucasian,0,0,0,1,F,False,1,0,25_to_45,1
1710,Male,37,Caucasian,0,0,0,0,M,True,1,0,25_to_45,1
8790,Male,52,Asian,0,0,0,0,F,False,1,0,45_to_65,1
2406,Female,70,African-American,0,0,0,1,F,False,2,0,65_and_over,1
4754,Male,47,African-American,0,0,0,1,F,False,2,0,45_to_65,1
8983,Female,55,Caucasian,0,0,0,0,M,False,1,0,45_to_65,1
5601,Male,58,Caucasian,0,0,0,1,F,False,4,0,45_to_65,1
1501,Male,42,Caucasian,0,0,0,0,M,False,1,0,25_to_45,1
2887,Male,27,African-American,0,0,0,0,M,False,2,0,25_to_45,1
5179,Male,36,African-American,1,0,0,26,F,True,1,1,25_to_45,1
1055,Male,33,African-American,0,0,0,4,F,False,340,1,25_to_45,1
9636,Male,30,African-American,0,2,2,13,F,True,3,1,25_to_45,1
8761,Male,32,Caucasian,0,0,0,4,M,True,2,0,25_to_45,1
8884,Male,39,Caucasian,0,0,0,0,M,False,2,0,25_to_45,1
7079,Male,25,Caucasian,0,0,1,3,F,False,8,0,25_to_45,1
9499,Male,34,African-American,0,0,0,22,F,False,2,0,25_to_45,1
2961,Male,33,African-American,0,0,0,0,F,False,1,0,25_to_45,1
10997,Male,23,African-American,0,0,0,0,F,False,2,0,18_to_25,1
1470,Male,54,African-American,0,0,0,4,M,True,79,0,45_to_65,1
6794,Male,25,Caucasian,4,0,1,13,F,False,6,0,25_to_45,1
7986,Female,22,African-American,0,0,0,0,F,True,7,0,18_to_25,1
9227,Male,31,Caucasian,0,0,0,1,F,False,2,0,25_to_45,1
1919,Female,32,Caucasian,0,0,0,0,F,False,1,0,25_to_45,1
3273,Male,21,African-American,0,0,0,1,F,True,50,1,18_to_25,1
4844,Female,24,African-American,0,0,0,1,F,False,0,0,18_to_25,1
2155,Male,57,Caucasian,0,0,0,15,F,False,21,0,45_to_65,1
10604,Female,22,Caucasian,0,0,0,2,F,True,1,0,18_to_25,1
4125,Female,28,African-American,0,0,0,3,F,False,17,0,25_to_45,1
1982,Male,46,Asian,0,0,0,0,M,False,1,0,45_to_65,1
1106,Male,42,Caucasian,0,0,0,1,F,False,1,0,25_to_45,1
6448,Male,29,Caucasian,0,0,0,4,M,True,8,0,25_to_45,1
3036,Female,33,African-American,0,0,0,0,M,False,2,0,25_to_45,1
2568,Male,48,African-American,0,0,0,14,F,True,143,1,45_to_65,1
10072,Male,41,Caucasian,0,0,0,4,F,True,1,0,25_to_45,1
6244,Male,28,Hispanic,0,0,0,3,F,True,1,0,25_to_45,1
5275,Male,29,African-American,0,0,0,5,F,False,0,1,25_to_45,1
9621,Male,53,Caucasian,0,0,0,0,F,False,12,0,45_to_65,1
7078,Male,61,African-American,0,0,0,29,F,False,19,1,45_to_65,1
8590,Female,26,Hispanic,0,0,0,0,M,False,1,0,25_to_45,1
5297,Female,30,African-American,0,0,0,15,M,True,2,1,25_to_45,1
3371,Male,22,African-American,0,0,1,0,F,False,1,0,18_to_25,1
10142,Male,25,African-American,0,0,0,2,F,False,63,1,25_to_45,1
5590,Female,30,Caucasian,0,0,0,1,M,False,1,0,25_to_45,1
3990,Male,35,African-American,0,0,0,10,M,False,1,0,25_to_45,1
1306,Male,30,African-American,0,0,0,5,F,True,2,0,25_to_45,1
8315,Male,24,African-American,2,1,0,3,M,False,1,0,18_to_25,1
10700,Male,36,African-American,1,2,0,14,F,True,3,1,25_to_45,1
10307,Male,31,African-American,2,0,0,6,F,False,26,0,25_to_45,1
8210,Female,29,African-American,0,0,0,1,F,False,16,0,25_to_45,1
2087,Male,22,African-American,0,0,0,1,M,False,5,0,18_to_25,1
4792,Female,22,African-American,0,1,0,3,M,False,2,1,18_to_25,1
1638,Male,45,African-American,0,0,0,10,F,False,2,0,45_to_65,1
8361,Male,37,African-American,0,0,0,7,F,False,2,0,25_to_45,1
1663,Female,40,Hispanic,0,0,0,1,M,False,0,0,25_to_45,1
69,Male,34,African-American,0,0,0,4,M,False,52,0,25_to_45,1
5430,Male,23,African-American,0,0,0,3,F,False,4,0,18_to_25,1
6241,Male,33,Caucasian,0,2,0,2,M,False,22,0,25_to_45,1
1292,Male,48,Caucasian,0,0,0,1,F,False,1,0,45_to_65,1
6687,Male,39,Caucasian,0,0,0,10,F,True,2,1,25_to_45,1
611,Male,56,African-American,0,0,0,5,F,False,13,0,45_to_65,1
10461,Male,37,Other,0,0,0,0,M,True,1,0,25_to_45,1
5035,Male,43,Caucasian,0,0,0,4,F,False,48,0,25_to_45,1
2090,Female,23,African-American,0,0,0,0,M,False,3,0,18_to_25,1
10805,Male,34,Caucasian,0,0,0,13,F,False,34,0,25_to_45,1
9912,Male,26,Hispanic,0,0,0,0,F,False,1,0,25_to_45,1
763,Male,26,Hispanic,0,0,0,7,F,True,2,0,25_to_45,1
10824,Female,23,African-American,0,0,0,1,F,False,29,0,18_to_25,1
3566,Male,22,Caucasian,0,0,0,1,F,False,2,1,18_to_25,1
9902,Female,32,African-American,0,0,0,0,M,False,1,0,25_to_45,1
2790,Male,43,Caucasian,0,0,0,0,M,False,1,0,25_to_45,1
7742,Male,34,Hispanic,0,0,0,5,F,False,2,0,25_to_45,1
5890,Male,27,African-American,0,0,0,0,M,False,1,0,25_to_45,1
1157,Male,27,Native American,0,0,0,3,M,False,1,0,25_to_45,1
5236,Male,25,African-American,0,1,1,8,F,False,0,1,25_to_45,1
2246,Male,21,African-American,0,0,0,1,F,False,9,1,18_to_25,1
5399,Male,57,Caucasian,0,0,0,0,F,False,3,0,45_to_65,1
287,Male,37,African-American,0,0,0,2,M,True,1,1,25_to_45,1
2711,Male,33,Caucasian,0,0,0,0,F,True,1,0,25_to_45,1
5201,Male,23,African-American,0,0,3,2,F,False,1,0,18_to_25,1
3771,Male,25,African-American,0,1,2,5,F,True,156,1,25_to_45,1
262,Female,37,Caucasian,0,0,0,6,F,False,106,1,25_to_45,1
7042,Male,25,African-American,0,1,0,10,F,True,261,1,25_to_45,1
6699,Female,35,Caucasian,0,0,0,4,M,False,2,0,25_to_45,1
9425,Female,48,Caucasian,0,0,0,0,F,False,2,0,45_to_65,1
10407,Male,45,African-American,0,0,0,38,F,True,122,1,45_to_65,1
9788,Male,55,African-American,0,0,0,12,F,False,29,1,45_to_65,1
9215,Male,21,Caucasian,0,0,0,0,M,False,2,0,18_to_25,1
4498,Male,26,Caucasian,0,0,0,10,F,True,1,0,25_to_45,1
3280,Female,27,African-American,0,0,0,3,F,False,2,0,25_to_45,1
3757,Male,37,Caucasian,0,0,0,1,F,True,1,0,25_to_45,1
3363,Male,41,Hispanic,0,0,0,0,F,True,2,0,25_to_45,1
9717,Female,55,Caucasian,0,0,0,0,M,False,1,0,45_to_65,1
10555,Male,26,African-American,0,0,0,2,F,True,3,0,25_to_45,1
9173,Male,21,Caucasian,0,0,0,1,F,False,0,1,18_to_25,1
8744,Male,22,African-American,0,0,0,2,F,True,179,0,18_to_25,1
6035,Male,47,Asian,0,0,0,1,M,False,2,0,45_to_65,1
4747,Male,34,African-American,0,0,0,12,F,False,62,0,25_to_45,1
10768,Male,33,Caucasian,0,0,0,2,M,False,2,0,25_to_45,1
169,Male,38,Caucasian,0,0,0,5,M,True,3,0,25_to_45,1
8468,Male,35,African-American,0,0,0,0,F,False,1,0,25_to_45,1
3285,Male,46,African-American,0,0,0,5,F,True,3,0,45_to_65,1
5128,Male,39,Hispanic,0,0,0,1,M,False,1,0,25_to_45,1
5198,Male,27,Caucasian,0,0,0,0,F,False,9,0,25_to_45,1
2408,Female,45,Caucasian,0,0,0,1,M,False,1,0,45_to_65,1
8048,Male,33,Caucasian,0,0,0,2,F,False,2,0,25_to_45,1
4686,Female,50,African-American,0,0,0,0,M,False,2,0,45_to_65,1
4766,Male,26,Caucasian,0,0,0,2,F,True,1,1,25_to_45,1
8765,Male,26,African-American,0,0,0,8,M,True,27,0,25_to_45,1
3602,Male,35,African-American,0,0,0,10,M,True,1,1,25_to_45,1
10129,Male,25,African-American,0,0,0,5,F,False,1,1,25_to_45,1
8600,Male,30,Hispanic,0,0,0,0,M,False,1,0,25_to_45,1
